category,Adams State University,Agnes Scott College,Alabama State University,Alaska Pacific University,Albany College of Pharmacy and Health Sciences,Albertus Magnus College,Albion College,Alcorn State University,Allen College,Alma College,Amherst College,Andrews University,Appalachian State University,Arizona Christian University,Arkansas Tech University,Asbury University,Auburn University,Auburn University at Montgomery,Augusta University,Austin Peay State University,Avila University,Babson College,Baker University,Ball State University,Barnard College,Barry University,Barton College,Bastyr University,Bates College,Baylor University,Belhaven University,Bellarmine University,Bellevue University,Belmont Abbey College,Belmont University,Beloit College,Benedict College,Benedictine College,Bennington College,Bentley University,Berea College,Berry College,Black Hills State University,Bloomfield College,Boise State University,Boston College,Boston University,Bowdoin College,Bowie State University,Bradley University,Brandeis University,Brescia University,Brown University,Bryant University,Bucknell University,Butler University,California Institute of Technology,Calvin College,Cameron University,Campbell University,Campbellsville University,Cardinal Stritch University,Carleton College,Carnegie Mellon University,Carroll College,Carroll University,Carson-Newman University,Carthage College,Case Western Reserve University,Catawba College,Centenary College of Louisiana,Central Baptist College,Central Christian College of Kansas,Central College,Central Connecticut State University,Central Michigan University,Central Washington University,Centre College,Chadron State College,Chaminade University of Honolulu,Champlain College,Charleston Southern University,Christian Brothers University,Christopher Newport University,Claremont McKenna College,Clark Atlanta University,Clark University,Clarke University,Clarkson College,Clarkson University,Cleary University,Clemson University,Cleveland State University,Coastal Carolina University,Coe College,Colby College,Colby-Sawyer College,Colgate University,College for Creative Studies,College of Charleston,College of Saint Mary,College of the Holy Cross,Colorado Christian University,Colorado College,Colorado Mesa University,Colorado School of Mines,Columbia International University,Columbus State University,Connecticut College,Converse College,Corban University,Cornell College,Cornell University,Cornish College of the Arts,Covenant College,Creighton University,Cumberland University,Dakota State University,Dakota Wesleyan University,Dartmouth College,Davidson College,Delaware State University,Delta State University,Denison University,DePaul University,DePauw University,Dickinson College,Dickinson State University,Dillard University,Dordt College,Drake University,Drew University,Drexel University,Drury University,Duke University,East Carolina University,East Tennessee State University,Eastern Connecticut State University,Eastern Kentucky University,Eastern Michigan University,Eastern Oregon University,Eastern Washington University,Eckerd College,Edgewood College,Elon University,Emory University,Emporia State University,Erskine College,Fairfield University,Fairmont State University,Faulkner University,Felician University,Ferris State University,Ferrum College,Fisk University,Florida Atlantic University,Florida Institute of Technology,Florida International University,Florida State University,Fordham University,Fort Hays State University,Fort Lewis College,Francis Marion University,Franklin Pierce University,Freed-Hardeman University,Friends University,Frostburg State University,George Fox University,George Mason University,Georgetown College,Georgia Southern University,Georgia State University,Gettysburg College,Goddard College,Goldey-Beacom College,Gonzaga University,Goucher College,Grambling State University,Green Mountain College,Grinnell College,Gustavus Adolphus College,Hamline University,Hampden-Sydney College,Hampton University,Hanover College,Harding University,Harvey Mudd College,Hastings College,Haverford College,Hawaii Pacific University,Henderson State University,Hendrix College,High Point University,Hofstra University,Holy Cross College,Hood College,Hope College,Huntingdon College,Husson University,Idaho State University,Illinois Institute of Technology,Illinois State University,Illinois Wesleyan University,Indiana State University,Iowa State University,Jackson State University,Jacksonville State University,Jacksonville University,James Madison University,Jefferson College of Health Sciences,John Brown University,John Carroll University,Johns Hopkins University,Kalamazoo College,Kansas State University,Kansas Wesleyan University,Kean University,Keene State College,Kennesaw State University,Kentucky Christian University,Kentucky State University,Kentucky Wesleyan College,Kenyon College,Kettering College,Kettering University,Knox College,La Salle University,Lafayette College,Lake Forest College,Lake Superior State University,Lamar University,Lander University,Langston University,Lawrence Technological University,Lawrence University,Lehigh University,Lenoir-Rhyne University,LeTourneau University,Lewis & Clark College,Lewis University,Lewis-Clark State College,Limestone College,Lindenwood University,Lindsey Wilson College,Lipscomb University,Longwood University,Loras College,Louisiana College,Louisiana Tech University,Loyola Marymount University,Loyola University Chicago,Loyola University Maryland,Loyola University New Orleans,Luther College,Lyndon State College,Lyon College,Macalester College,Maharishi University of Management,Maine College of Art,Maine Maritime Academy,Manchester University,Manhattan Christian College,Manhattan College,Marietta College,Marquette University,Marshall University,Maryland Institute College of Art,Marymount University,Maryville College,Maryville University of Saint Louis,Massachusetts Institute of Technology,Massachusetts Maritime Academy,Mayville State University,McDaniel College,McNeese State University,McPherson College,MCPHS University,Menlo College,Mercer University,Merrimack College,Methodist University,Michigan State University,Michigan Technological University,Mid-America Christian University,MidAmerica Nazarene University,Middle Tennessee State University,Middlebury College,Midland University,Miles College,Milligan College,Millsaps College,Milwaukee School of Engineering,Minneapolis College of Art and Design,Minot State University,Mississippi College,Mississippi State University,Mississippi University for Women,Mississippi Valley State University,Missouri University of Science and Technology,Monmouth University,Montana Tech of the University of Montana,Montclair State University,Morehead State University,Morehouse College,Morningside College,Mount Carmel College of Nursing,Mount Marty College,Mount Mercy University,Muhlenberg College,Multnomah University,Murray State University,Nebraska Wesleyan University,New College of Florida,New England College,New England Institute of Technology,New Jersey City University,New Jersey Institute of Technology,New Mexico Highlands University,New Mexico Institute of Mining and Technology,New York University,Newberry College,Newman University,Nicholls State University,North Carolina Wesleyan College,North Central College,Northeastern State University,Northeastern University,Northern Arizona University,Northern Illinois University,Northern Kentucky University,Northern State University,Northwest Christian University,Northwest Missouri State University,Northwest Nazarene University,Northwestern Oklahoma State University,Northwestern University,Norwich University,Notre Dame of Maryland University,Nova Southeastern University,Oakland University,Oakwood University,Oberlin College,Oglethorpe University,Ohio Northern University,Ohio Wesleyan University,Oklahoma Baptist University,Oklahoma Christian University,Oklahoma City University,Oklahoma Panhandle State University,Oklahoma Wesleyan University,Old Dominion University,Oral Roberts University,Oregon Institute of Technology,Oregon State University,Ouachita Baptist University,Pacific Lutheran University,Pacific Northwest College of Art,Pacific University,Park University,Peru State College,Pfeiffer University,Philander Smith College,Pittsburg State University,Plymouth State University,Pomona College,Portland State University,Prairie View A&M University,Presbyterian College,Prescott College,Princeton University,Providence College,Queens University of Charlotte,Quinnipiac University,Radford University,Ramapo College of New Jersey,Randolph College,Reed College,Regis University,Rensselaer Polytechnic Institute,Rhode Island College,Rhode Island School of Design,Rhodes College,Rice University,Rider University,Ripon College,Roanoke College,Rockhurst University,Rocky Mountain College,Roger Williams University,Rogers State University,Rollins College,Rose-Hulman Institute of Technology,Rowan University,Rust College,Sacred Heart University,Saginaw Valley State University,Saint Anselm College,Saint Joseph's College of Maine,Saint Louis University,Saint Martin's University,Saint Mary's College of California,Saint Michael's College,Saint Peter's University,Saint Xavier University,Salisbury University,Salve Regina University,Samford University,San Jose State University,Santa Clara University,Savannah College of Art and Design,Seattle Pacific University,Seattle University,Seton Hall University,Shenandoah University,Shepherd University,Shorter University,Sierra Nevada College,Smith College,South Carolina State University,South Dakota School of Mines and Technology,South Dakota State University,Southeast Missouri State University,Southeastern Louisiana University,Southeastern Oklahoma State University,Southern Adventist University,Southern Connecticut State University,Southern Methodist University,Southern Nazarene University,Southern New Hampshire University,Southern Oregon University,Southern University at New Orleans,Southern Vermont College,Southern Wesleyan University,Southwestern Oklahoma State University,Spalding University,Spelman College,Spring Hill College,St. Mary's University,Stanford University,Stephens College,Stetson University,Stevens Institute of Technology,Stevenson University,Stockton University,Stonehill College,Swarthmore College,Tabor College,Taylor University,Tennessee State University,Tennessee Technological University,Texas Christian University,Texas Tech University,Thomas More College,Thomas More College of Liberal Arts,Tougaloo College,Towson University,Transylvania University,Trevecca Nazarene University,Trine University,Trinity University,Troy University,Truman State University,Tufts University,Tuskegee University,University of Alabama at Birmingham,University of Arizona,University of Arkansas at Little Rock,University of Arkansas at Monticello,University of Arkansas at Pine Bluff,University of Bridgeport,University of Central Arkansas,University of Central Florida,University of Central Missouri,University of Central Oklahoma,University of Charleston,University of Chicago,University of Connecticut,University of Dallas,University of Dayton,University of Delaware,University of Denver,University of Detroit Mercy,University of Dubuque,University of Evansville,University of Florida,University of Georgia,University of Hartford,University of Hawaii at Hilo,University of Houston,University of Idaho,University of Illinois at Chicago,University of Illinois at Urbana-Champaign,University of Indianapolis,University of Iowa,University of Jamestown,University of Kansas,University of Kentucky,University of Louisiana at Lafayette,University of Louisiana at Monroe,University of Louisville,University of Maine,University of Maine at Farmington,University of Maine at Fort Kent,University of Maine at Machias,University of Maine at Presque Isle,University of Mary,University of Memphis,University of Miami,University of Mississippi,University of Mobile,University of Montevallo,University of Mount Union,University of New England,University of New Haven,University of New Orleans,University of North Alabama,University of North Carolina at Chapel Hill,University of North Carolina at Charlotte,University of North Carolina School of the Arts,University of North Dakota,University of North Florida,University of North Georgia,University of Northern Colorado,University of Northern Iowa,University of Notre Dame,University of Oregon,University of Pennsylvania,University of Pikeville,University of Portland,University of Puget Sound,University of Rhode Island,University of Richmond,University of Rochester,University of Saint Joseph,University of San Diego,University of San Francisco,University of Science and Arts of Oklahoma,University of Scranton,University of Sioux Falls,University of South Alabama,University of South Dakota,University of Southern California,University of Southern Maine,University of Southern Mississippi,University of the Cumberlands,University of the Ozarks,University of Toledo,University of Tulsa,University of Utah,University of Vermont,University of West Alabama,University of West Georgia,University of Wisconsin-Parkside,University of Wisconsin-Stout,University of Wyoming,Valdosta State University,Valley City State University,Valparaiso University,Vanderbilt University,Vermont Technical College,Villanova University,Virginia Commonwealth University,Virginia Military Institute,Virginia State University,Viterbo University,Wabash College,Wake Forest University,Walla Walla University,Wartburg College,Washburn University,Washington State University,Wayne State College,Wayne State University,Webb Institute,Weber State University,Webster University,Wellesley College,Wentworth Institute of Technology,West Liberty University,West Virginia State University,West Virginia University,West Virginia University Institute of Technology,West Virginia Wesleyan College,Western Carolina University,Western Connecticut State University,Western Kentucky University,Western Michigan University,Western New England University,Western New Mexico University,Western Oregon University,Western State Colorado University,Western Washington University,Wheeling Jesuit University,Whitman College,Whitworth University,Wichita State University,Widener University,Willamette University,William Carey University,William Jewell College,William Paterson University of New Jersey,William Penn University,Williams College,Winona State University,Winthrop University,Wisconsin Lutheran College,Wittenberg University,Wofford College,Worcester Polytechnic Institute,Xavier University of Louisiana,Yale University,Yeshiva University
state,Colorado,Georgia,Alabama,Alaska,New York,Connecticut,Michigan,Mississippi,Iowa,Michigan,Massachusetts,Michigan,North Carolina,Arizona,Arkansas,Kentucky,Alabama,Alabama,Georgia,Tennessee,Missouri,Massachusetts,Kansas,Indiana,New York,Florida,North Carolina,Washington,Maine,Texas,Mississippi,Kentucky,Nebraska,North Carolina,Tennessee,Wisconsin,South Carolina,Kansas,Vermont,Massachusetts,Kentucky,Georgia,South Dakota,New Jersey,Idaho,Massachusetts,Massachusetts,Maine,Maryland,Illinois,Massachusetts,Kentucky,Rhode Island,Rhode Island,Pennsylvania,Indiana,California,Michigan,Oklahoma,North Carolina,Kentucky,Wisconsin,Minnesota,Pennsylvania,Montana,Wisconsin,Tennessee,Wisconsin,Ohio,North Carolina,Louisiana,Arkansas,Kansas,Iowa,Connecticut,Michigan,Washington,Kentucky,Nebraska,Hawaii,Vermont,South Carolina,Tennessee,Virginia,California,Georgia,Massachusetts,Iowa,Nebraska,New York,Michigan,South Carolina,Ohio,South Carolina,Iowa,Maine,New Hampshire,New York,Michigan,South Carolina,Nebraska,Massachusetts,Colorado,Colorado,Colorado,Colorado,South Carolina,Georgia,Connecticut,South Carolina,Oregon,Iowa,New York,Washington,Georgia,Nebraska,Tennessee,South Dakota,South Dakota,New Hampshire,North Carolina,Delaware,Mississippi,Ohio,Illinois,Indiana,Pennsylvania,North Dakota,Louisiana,Iowa,Iowa,New Jersey,Pennsylvania,Missouri,North Carolina,North Carolina,Tennessee,Connecticut,Kentucky,Michigan,Oregon,Washington,Florida,Wisconsin,North Carolina,Georgia,Kansas,South Carolina,Connecticut,West Virginia,Alabama,New Jersey,Michigan,Virginia,Tennessee,Florida,Florida,Florida,Florida,New York,Kansas,Colorado,South Carolina,New Hampshire,Tennessee,Kansas,Maryland,Oregon,Virginia,Kentucky,Georgia,Georgia,Pennsylvania,Vermont,Delaware,Washington,Maryland,Louisiana,Vermont,Iowa,Minnesota,Minnesota,Virginia,Virginia,Indiana,Arkansas,California,Nebraska,Pennsylvania,Hawaii,Arkansas,Arkansas,North Carolina,New York,Indiana,Maryland,Michigan,Alabama,Maine,Idaho,Illinois,Illinois,Illinois,Indiana,Iowa,Mississippi,Alabama,Florida,Virginia,Virginia,Arkansas,Ohio,Maryland,Michigan,Kansas,Kansas,New Jersey,New Hampshire,Georgia,Kentucky,Kentucky,Kentucky,Ohio,Ohio,Michigan,Illinois,Pennsylvania,Pennsylvania,Illinois,Michigan,Texas,South Carolina,Oklahoma,Michigan,Wisconsin,Pennsylvania,North Carolina,Texas,Oregon,Illinois,Idaho,South Carolina,Missouri,Kentucky,Tennessee,Virginia,Iowa,Louisiana,Louisiana,California,Illinois,Maryland,Louisiana,Iowa,Vermont,Arkansas,Minnesota,Iowa,Maine,Maine,Indiana,Kansas,New York,Ohio,Wisconsin,West Virginia,Maryland,Virginia,Tennessee,Missouri,Massachusetts,Massachusetts,North Dakota,Maryland,Louisiana,Kansas,Massachusetts,California,Georgia,Massachusetts,North Carolina,Michigan,Michigan,Oklahoma,Kansas,Tennessee,Vermont,Nebraska,Alabama,Tennessee,Mississippi,Wisconsin,Minnesota,North Dakota,Mississippi,Mississippi,Mississippi,Mississippi,Missouri,New Jersey,Montana,New Jersey,Kentucky,Georgia,Iowa,Ohio,South Dakota,Iowa,Pennsylvania,Oregon,Kentucky,Nebraska,Florida,New Hampshire,Rhode Island,New Jersey,New Jersey,New Mexico,New Mexico,New York,South Carolina,Kansas,Louisiana,North Carolina,Illinois,Oklahoma,Massachusetts,Arizona,Illinois,Kentucky,South Dakota,Oregon,Missouri,Idaho,Oklahoma,Illinois,Vermont,Maryland,Florida,Michigan,Alabama,Ohio,Georgia,Ohio,Ohio,Oklahoma,Oklahoma,Oklahoma,Oklahoma,Oklahoma,Virginia,Oklahoma,Oregon,Oregon,Arkansas,Washington,Oregon,Oregon,Missouri,Nebraska,North Carolina,Arkansas,Kansas,New Hampshire,California,Oregon,Texas,South Carolina,Arizona,New Jersey,Rhode Island,North Carolina,Connecticut,Virginia,New Jersey,Virginia,Oregon,Colorado,New York,Rhode Island,Rhode Island,Tennessee,Texas,New Jersey,Wisconsin,Virginia,Missouri,Montana,Rhode Island,Oklahoma,Florida,Indiana,New Jersey,Mississippi,Connecticut,Michigan,New Hampshire,Maine,Missouri,Washington,California,Vermont,New Jersey,Illinois,Maryland,Rhode Island,Alabama,California,California,Georgia,Washington,Washington,New Jersey,Virginia,West Virginia,Georgia,Nevada,Massachusetts,South Carolina,South Dakota,South Dakota,Missouri,Louisiana,Oklahoma,Tennessee,Connecticut,Texas,Oklahoma,New Hampshire,Oregon,Louisiana,Vermont,South Carolina,Oklahoma,Kentucky,Georgia,Alabama,Texas,California,Missouri,Florida,New Jersey,Maryland,New Jersey,Massachusetts,Pennsylvania,Kansas,Indiana,Tennessee,Tennessee,Texas,Texas,Kentucky,New Hampshire,Mississippi,Maryland,Kentucky,Tennessee,Indiana,Texas,Alabama,Missouri,Massachusetts,Alabama,Alabama,Arizona,Arkansas,Arkansas,Arkansas,Connecticut,Arkansas,Florida,Missouri,Oklahoma,West Virginia,Illinois,Connecticut,Texas,Ohio,Delaware,Colorado,Michigan,Iowa,Indiana,Florida,Georgia,Connecticut,Hawaii,Texas,Idaho,Illinois,Illinois,Indiana,Iowa,North Dakota,Kansas,Kentucky,Louisiana,Louisiana,Kentucky,Maine,Maine,Maine,Maine,Maine,North Dakota,Tennessee,Florida,Mississippi,Alabama,Alabama,Ohio,Maine,Connecticut,Louisiana,Alabama,North Carolina,North Carolina,North Carolina,North Dakota,Florida,Georgia,Colorado,Iowa,Indiana,Oregon,Pennsylvania,Kentucky,Oregon,Washington,Rhode Island,Virginia,New York,Connecticut,California,California,Oklahoma,Pennsylvania,South Dakota,Alabama,South Dakota,California,Maine,Mississippi,Kentucky,Arkansas,Ohio,Oklahoma,Utah,Vermont,Alabama,Georgia,Wisconsin,Wisconsin,Wyoming,Georgia,North Dakota,Indiana,Tennessee,Vermont,Pennsylvania,Virginia,Virginia,Virginia,Wisconsin,Indiana,North Carolina,Washington,Iowa,Kansas,Washington,Nebraska,Michigan,New York,Utah,Missouri,Massachusetts,Massachusetts,West Virginia,West Virginia,West Virginia,West Virginia,West Virginia,North Carolina,Connecticut,Kentucky,Michigan,Massachusetts,New Mexico,Oregon,Colorado,Washington,West Virginia,Washington,Washington,Kansas,Pennsylvania,Oregon,Mississippi,Missouri,New Jersey,Iowa,Massachusetts,Minnesota,South Carolina,Wisconsin,Ohio,South Carolina,Massachusetts,Louisiana,Connecticut,New York
state_code,CO,GA,AL,AK,NY,CT,MI,MS,IA,MI,MA,MI,NC,AZ,AR,KY,AL,AL,GA,TN,MO,MA,KS,IN,NY,FL,NC,WA,ME,TX,MS,KY,NE,NC,TN,WI,SC,KS,VT,MA,KY,GA,SD,NJ,ID,MA,MA,ME,MD,IL,MA,KY,RI,RI,PA,IN,CA,MI,OK,NC,KY,WI,MN,PA,MT,WI,TN,WI,OH,NC,LA,AR,KS,IA,CT,MI,WA,KY,NE,HI,VT,SC,TN,VA,CA,GA,MA,IA,NE,NY,MI,SC,OH,SC,IA,ME,NH,NY,MI,SC,NE,MA,CO,CO,CO,CO,SC,GA,CT,SC,OR,IA,NY,WA,GA,NE,TN,SD,SD,NH,NC,DE,MS,OH,IL,IN,PA,ND,LA,IA,IA,NJ,PA,MO,NC,NC,TN,CT,KY,MI,OR,WA,FL,WI,NC,GA,KS,SC,CT,WV,AL,NJ,MI,VA,TN,FL,FL,FL,FL,NY,KS,CO,SC,NH,TN,KS,MD,OR,VA,KY,GA,GA,PA,VT,DE,WA,MD,LA,VT,IA,MN,MN,VA,VA,IN,AR,CA,NE,PA,HI,AR,AR,NC,NY,IN,MD,MI,AL,ME,ID,IL,IL,IL,IN,IA,MS,AL,FL,VA,VA,AR,OH,MD,MI,KS,KS,NJ,NH,GA,KY,KY,KY,OH,OH,MI,IL,PA,PA,IL,MI,TX,SC,OK,MI,WI,PA,NC,TX,OR,IL,ID,SC,MO,KY,TN,VA,IA,LA,LA,CA,IL,MD,LA,IA,VT,AR,MN,IA,ME,ME,IN,KS,NY,OH,WI,WV,MD,VA,TN,MO,MA,MA,ND,MD,LA,KS,MA,CA,GA,MA,NC,MI,MI,OK,KS,TN,VT,NE,AL,TN,MS,WI,MN,ND,MS,MS,MS,MS,MO,NJ,MT,NJ,KY,GA,IA,OH,SD,IA,PA,OR,KY,NE,FL,NH,RI,NJ,NJ,NM,NM,NY,SC,KS,LA,NC,IL,OK,MA,AZ,IL,KY,SD,OR,MO,ID,OK,IL,VT,MD,FL,MI,AL,OH,GA,OH,OH,OK,OK,OK,OK,OK,VA,OK,OR,OR,AR,WA,OR,OR,MO,NE,NC,AR,KS,NH,CA,OR,TX,SC,AZ,NJ,RI,NC,CT,VA,NJ,VA,OR,CO,NY,RI,RI,TN,TX,NJ,WI,VA,MO,MT,RI,OK,FL,IN,NJ,MS,CT,MI,NH,ME,MO,WA,CA,VT,NJ,IL,MD,RI,AL,CA,CA,GA,WA,WA,NJ,VA,WV,GA,NV,MA,SC,SD,SD,MO,LA,OK,TN,CT,TX,OK,NH,OR,LA,VT,SC,OK,KY,GA,AL,TX,CA,MO,FL,NJ,MD,NJ,MA,PA,KS,IN,TN,TN,TX,TX,KY,NH,MS,MD,KY,TN,IN,TX,AL,MO,MA,AL,AL,AZ,AR,AR,AR,CT,AR,FL,MO,OK,WV,IL,CT,TX,OH,DE,CO,MI,IA,IN,FL,GA,CT,HI,TX,ID,IL,IL,IN,IA,ND,KS,KY,LA,LA,KY,ME,ME,ME,ME,ME,ND,TN,FL,MS,AL,AL,OH,ME,CT,LA,AL,NC,NC,NC,ND,FL,GA,CO,IA,IN,OR,PA,KY,OR,WA,RI,VA,NY,CT,CA,CA,OK,PA,SD,AL,SD,CA,ME,MS,KY,AR,OH,OK,UT,VT,AL,GA,WI,WI,WY,GA,ND,IN,TN,VT,PA,VA,VA,VA,WI,IN,NC,WA,IA,KS,WA,NE,MI,NY,UT,MO,MA,MA,WV,WV,WV,WV,WV,NC,CT,KY,MI,MA,NM,OR,CO,WA,WV,WA,WA,KS,PA,OR,MS,MO,NJ,IA,MA,MN,SC,WI,OH,SC,MA,LA,CT,NY
type,Public,Private,Public,Private,Private,Private,Private,Public,Private,Private,Private,Private,Public,Private,Public,Private,Public,Public,Public,Public,Private,Private,Private,Public,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private,Public,Private,Public,Private,Private,Private,Public,Private,Private,Private,Private,Private,Private,Private,Private,Private,Public,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private,Public,Public,Public,Private,Public,Private,Private,Private,Private,Public,Private,Private,Private,Private,Private,Private,Private,Public,Public,Public,Private,Private,Private,Private,Private,Public,Private,Private,Private,Private,Public,Public,Private,Public,Private,Private,Private,Private,Private,Private,Private,Private,Private,Public,Private,Private,Private,Public,Public,Private,Private,Private,Private,Public,Private,Private,Private,Private,Private,Private,Private,Public,Public,Public,Public,Public,Public,Public,Private,Private,Private,Private,Public,Private,Private,Public,Private,Private,Public,Private,Private,Public,Private,Public,Public,Private,Public,Public,Public,Private,Private,Private,Public,Private,Public,Private,Public,Public,Private,Private,Private,Private,Private,Public,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private,Public,Private,Private,Private,Private,Private,Private,Private,Private,Public,Private,Public,Private,Public,Public,Public,Public,Private,Public,Private,Private,Private,Private,Private,Public,Private,Public,Public,Public,Private,Public,Private,Private,Private,Private,Private,Private,Private,Private,Public,Public,Public,Public,Private,Private,Private,Private,Private,Private,Private,Public,Private,Private,Private,Private,Public,Private,Private,Public,Private,Private,Private,Private,Private,Public,Private,Private,Private,Private,Public,Private,Private,Private,Private,Private,Public,Private,Private,Private,Private,Private,Public,Public,Private,Public,Private,Private,Private,Private,Private,Private,Public,Public,Private,Private,Public,Private,Private,Private,Private,Private,Private,Private,Public,Private,Public,Public,Public,Public,Private,Public,Public,Public,Private,Private,Private,Private,Private,Private,Private,Public,Private,Public,Private,Private,Public,Public,Public,Public,Private,Private,Private,Public,Private,Private,Public,Private,Public,Public,Public,Public,Private,Public,Private,Public,Private,Private,Private,Private,Public,Private,Private,Private,Private,Private,Private,Private,Private,Public,Private,Public,Private,Public,Public,Private,Private,Private,Private,Private,Public,Private,Private,Public,Public,Private,Public,Public,Private,Private,Private,Private,Private,Private,Public,Public,Private,Private,Private,Private,Public,Private,Private,Private,Private,Private,Private,Private,Private,Private,Public,Private,Private,Public,Private,Private,Public,Private,Private,Private,Private,Private,Private,Private,Private,Public,Private,Private,Public,Private,Private,Private,Private,Private,Private,Public,Private,Private,Private,Public,Public,Public,Public,Public,Public,Private,Public,Private,Private,Private,Public,Public,Private,Private,Public,Private,Private,Private,Private,Private,Private,Private,Private,Private,Public,Private,Private,Private,Private,Public,Public,Private,Public,Private,Private,Private,Public,Private,Private,Private,Private,Public,Public,Private,Private,Public,Public,Public,Public,Public,Private,Public,Public,Public,Public,Private,Private,Public,Private,Private,Public,Private,Private,Private,Private,Public,Public,Private,Public,Public,Public,Public,Public,Private,Public,Private,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public,Private,Public,Private,Public,Private,Public,Private,Private,Private,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public,Private,Public,Private,Private,Private,Private,Public,Private,Private,Private,Private,Private,Public,Private,Private,Public,Public,Private,Public,Public,Private,Private,Public,Private,Public,Public,Public,Public,Public,Public,Public,Public,Public,Private,Private,Public,Private,Public,Public,Public,Private,Private,Private,Private,Private,Public,Public,Public,Public,Private,Public,Private,Private,Private,Public,Public,Public,Public,Private,Public,Public,Public,Public,Private,Public,Public,Public,Public,Private,Private,Private,Public,Private,Private,Private,Private,Public,Private,Private,Public,Public,Private,Private,Private,Private,Private,Private,Private
degree_length,Public,Private,Public,Private,Private,Private,Private,Public,Private,Private,Private,Private,Public,Private,Public,Private,Public,Public,Public,Public,Private,Private,Private,Public,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private,Public,Private,Public,Private,Private,Private,Public,Private,Private,Private,Private,Private,Private,Private,Private,Private,Public,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private,Public,Public,Public,Private,Public,Private,Private,Private,Private,Public,Private,Private,Private,Private,Private,Private,Private,Public,Public,Public,Private,Private,Private,Private,Private,Public,Private,Private,Private,Private,Public,Public,Private,Public,Private,Private,Private,Private,Private,Private,Private,Private,Private,Public,Private,Private,Private,Public,Public,Private,Private,Private,Private,Public,Private,Private,Private,Private,Private,Private,Private,Public,Public,Public,Public,Public,Public,Public,Private,Private,Private,Private,Public,Private,Private,Public,Private,Private,Public,Private,Private,Public,Private,Public,Public,Private,Public,Public,Public,Private,Private,Private,Public,Private,Public,Private,Public,Public,Private,Private,Private,Private,Private,Public,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private,Public,Private,Private,Private,Private,Private,Private,Private,Private,Public,Private,Public,Private,Public,Public,Public,Public,Private,Public,Private,Private,Private,Private,Private,Public,Private,Public,Public,Public,Private,Public,Private,Private,Private,Private,Private,Private,Private,Private,Public,Public,Public,Public,Private,Private,Private,Private,Private,Private,Private,Public,Private,Private,Private,Private,Public,Private,Private,Public,Private,Private,Private,Private,Private,Public,Private,Private,Private,Private,Public,Private,Private,Private,Private,Private,Public,Private,Private,Private,Private,Private,Public,Public,Private,Public,Private,Private,Private,Private,Private,Private,Public,Public,Private,Private,Public,Private,Private,Private,Private,Private,Private,Private,Public,Private,Public,Public,Public,Public,Private,Public,Public,Public,Private,Private,Private,Private,Private,Private,Private,Public,Private,Public,Private,Private,Public,Public,Public,Public,Private,Private,Private,Public,Private,Private,Public,Private,Public,Public,Public,Public,Private,Public,Private,Public,Private,Private,Private,Private,Public,Private,Private,Private,Private,Private,Private,Private,Private,Public,Private,Public,Private,Public,Public,Private,Private,Private,Private,Private,Public,Private,Private,Public,Public,Private,Public,Public,Private,Private,Private,Private,Private,Private,Public,Public,Private,Private,Private,Private,Public,Private,Private,Private,Private,Private,Private,Private,Private,Private,Public,Private,Private,Public,Private,Private,Public,Private,Private,Private,Private,Private,Private,Private,Private,Public,Private,Private,Public,Private,Private,Private,Private,Private,Private,Public,Private,Private,Private,Public,Public,Public,Public,Public,Public,Private,Public,Private,Private,Private,Public,Public,Private,Private,Public,Private,Private,Private,Private,Private,Private,Private,Private,Private,Public,Private,Private,Private,Private,Public,Public,Private,Public,Private,Private,Private,Public,Private,Private,Private,Private,Public,Public,Private,Private,Public,Public,Public,Public,Public,Private,Public,Public,Public,Public,Private,Private,Public,Private,Private,Public,Private,Private,Private,Private,Public,Public,Private,Public,Public,Public,Public,Public,Private,Public,Private,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public,Private,Public,Private,Public,Private,Public,Private,Private,Private,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public,Private,Public,Private,Private,Private,Private,Public,Private,Private,Private,Private,Private,Public,Private,Private,Public,Public,Private,Public,Public,Private,Private,Public,Private,Public,Public,Public,Public,Public,Public,Public,Public,Public,Private,Private,Public,Private,Public,Public,Public,Private,Private,Private,Private,Private,Public,Public,Public,Public,Private,Public,Private,Private,Private,Public,Public,Public,Public,Private,Public,Public,Public,Public,Private,Public,Public,Public,Public,Private,Private,Private,Public,Private,Private,Private,Private,Public,Private,Private,Public,Public,Private,Private,Private,Private,Private,Private,Private
